Región,Productos seleccionados,Unidad de medida,Período,Precio,Año,Mes,Orden_Periodo
Noreste,Aceite de girasol,"1,5 litros",2024 - Enero,3175.7,2024,Enero,202401.0
Noreste,Leche fresca entera sachet,Litro,2024 - Enero,827.62,2024,Enero,202401.0
Noreste,Huevos de gallina,Docena,2024 - Enero,1441.27,2024,Enero,202401.0
Noreste,Papa,kg,2024 - Enero,694.65,2024,Enero,202401.0
Noreste,Azúcar,kg,2024 - Enero,1330.52,2024,Enero,202401.0
Noreste,Detergente líquido,750 cc,2024 - Enero,994.27,2024,Enero,202401.0
Noreste,Lavandina,1.000 cc,2024 - Enero,784.86,2024,Enero,202401.0
Noreste,Jabón de tocador,125 g,2024 - Enero,658.41,2024,Enero,202401.0
Noroeste,Pan francés,kg,2024 - Enero,1258.06,2024,Enero,202401.0
Noroeste,Harina de trigo común,kg,2024 - Enero,727.34,2024,Enero,202401.0
Noroeste,Arroz blanco simple,kg,2024 - Enero,1946.54,2024,Enero,202401.0
Noroeste,Fideos secos tipo guisero,500 g,2024 - Enero,921.41,2024,Enero,202401.0
Noroeste,Carne picada común,kg,2024 - Enero,3761.62,2024,Enero,202401.0
Noroeste,Pollo entero,kg,2024 - Enero,1954.37,2024,Enero,202401.0
Noroeste,Aceite de girasol,"1,5 litros",2024 - Enero,2929.56,2024,Enero,202401.0
Noroeste,Leche fresca entera sachet,Litro,2024 - Enero,842.32,2024,Enero,202401.0
Noroeste,Huevos de gallina,Docena,2024 - Enero,1566.74,2024,Enero,202401.0
Noroeste,Papa,kg,2024 - Enero,610.17,2024,Enero,202401.0
Noroeste,Azúcar,kg,2024 - Enero,1180.71,2024,Enero,202401.0
Noroeste,Detergente líquido,750 cc,2024 - Enero,1127.97,2024,Enero,202401.0
Noroeste,Lavandina,1.000 cc,2024 - Enero,792.14,2024,Enero,202401.0
Noroeste,Jabón de tocador,125 g,2024 - Enero,648.86,2024,Enero,202401.0
Cuyo,Pan francés,kg,2024 - Enero,1199.61,2024,Enero,202401.0
Cuyo,Harina de trigo común,kg,2024 - Enero,695.71,2024,Enero,202401.0
Cuyo,Arroz blanco simple,kg,2024 - Enero,1975.49,2024,Enero,202401.0
Cuyo,Fideos secos tipo guisero,500 g,2024 - Enero,1029.71,2024,Enero,202401.0
Cuyo,Carne picada común,kg,2024 - Enero,3480.16,2024,Enero,202401.0
Cuyo,Pollo entero,kg,2024 - Enero,2107.86,2024,Enero,202401.0
Cuyo,Aceite de girasol,"1,5 litros",2024 - Enero,2711.29,2024,Enero,202401.0
Cuyo,Leche fresca entera sachet,Litro,2024 - Enero,890.47,2024,Enero,202401.0
Cuyo,Huevos de gallina,Docena,2024 - Enero,1884.32,2024,Enero,202401.0
Cuyo,Papa,kg,2024 - Enero,696.52,2024,Enero,202401.0
Cuyo,Azúcar,kg,2024 - Enero,1302.51,2024,Enero,202401.0
Cuyo,Detergente líquido,750 cc,2024 - Enero,1124.83,2024,Enero,202401.0
Cuyo,Lavandina,1.000 cc,2024 - Enero,752.11,2024,Enero,202401.0
Cuyo,Jabón de tocador,125 g,2024 - Enero,674.26,2024,Enero,202401.0
Patagonia,Pan francés,kg,2024 - Enero,1677.05,2024,Enero,202401.0
Patagonia,Harina de trigo común,kg,2024 - Enero,797.35,2024,Enero,202401.0
Patagonia,Arroz blanco simple,kg,2024 - Enero,2708.21,2024,Enero,202401.0
Patagonia,Fideos secos tipo guisero,500 g,2024 - Enero,1212.87,2024,Enero,202401.0
Patagonia,Carne picada común,kg,2024 - Enero,5203.32,2024,Enero,202401.0
Patagonia,Pollo entero,kg,2024 - Enero,2092.71,2024,Enero,202401.0
Patagonia,Aceite de girasol,"1,5 litros",2024 - Enero,2831.23,2024,Enero,202401.0
Patagonia,Leche fresca entera sachet,Litro,2024 - Enero,946.38,2024,Enero,202401.0
Patagonia,Huevos de gallina,Docena,2024 - Enero,2090.73,2024,Enero,202401.0
Patagonia,Papa,kg,2024 - Enero,983.43,2024,Enero,202401.0
Patagonia,Azúcar,kg,2024 - Enero,1533.07,2024,Enero,202401.0
Patagonia,Detergente líquido,750 cc,2024 - Enero,1602.68,2024,Enero,202401.0
Patagonia,Lavandina,1.000 cc,2024 - Enero,840.67,2024,Enero,202401.0
Patagonia,Jabón de tocador,125 g,2024 - Enero,714.94,2024,Enero,202401.0
GBA,Pan francés,kg,2024 - Febrero,1942.55,2024,Febrero,202402.0
GBA,Harina de trigo común,kg,2024 - Febrero,741.12,2024,Febrero,202402.0
GBA,Arroz blanco simple,kg,2024 - Febrero,2355.31,2024,Febrero,202402.0
GBA,Fideos secos tipo guisero,500 g,2024 - Febrero,1260.22,2024,Febrero,202402.0
GBA,Carne picada común,kg,2024 - Febrero,3807.3,2024,Febrero,202402.0
GBA,Pollo entero,kg,2024 - Febrero,2094.9,2024,Febrero,202402.0
GBA,Aceite de girasol,"1,5 litros",2024 - Febrero,2763.02,2024,Febrero,202402.0
GBA,Leche fresca entera sachet,Litro,2024 - Febrero,1018.87,2024,Febrero,202402.0
GBA,Huevos de gallina,Docena,2024 - Febrero,1993.17,2024,Febrero,202402.0
GBA,Papa,kg,2024 - Febrero,749.73,2024,Febrero,202402.0
GBA,Azúcar,kg,2024 - Febrero,1239.38,2024,Febrero,202402.0
GBA,Detergente líquido,750 cc,2024 - Febrero,1161.25,2024,Febrero,202402.0
GBA,Lavandina,1.000 cc,2024 - Febrero,832.73,2024,Febrero,202402.0
GBA,Jabón de tocador,125 g,2024 - Febrero,690.5,2024,Febrero,202402.0
Pampeana,Pan francés,kg,2024 - Febrero,1609.18,2024,Febrero,202402.0
Pampeana,Harina de trigo común,kg,2024 - Febrero,805.51,2024,Febrero,202402.0
Pampeana,Arroz blanco simple,kg,2024 - Febrero,2399.33,2024,Febrero,202402.0
Pampeana,Fideos secos tipo guisero,500 g,2024 - Febrero,1271.17,2024,Febrero,202402.0
Pampeana,Carne picada común,kg,2024 - Febrero,3976.89,2024,Febrero,202402.0
Pampeana,Pollo entero,kg,2024 - Febrero,2185.6,2024,Febrero,202402.0
Pampeana,Aceite de girasol,"1,5 litros",2024 - Febrero,3113.5,2024,Febrero,202402.0
Pampeana,Leche fresca entera sachet,Litro,2024 - Febrero,1012.2,2024,Febrero,202402.0
Pampeana,Huevos de gallina,Docena,2024 - Febrero,1910.82,2024,Febrero,202402.0
Pampeana,Papa,kg,2024 - Febrero,768.56,2024,Febrero,202402.0
Pampeana,Azúcar,kg,2024 - Febrero,1322.53,2024,Febrero,202402.0
Pampeana,Detergente líquido,750 cc,2024 - Febrero,1362.9,2024,Febrero,202402.0
Pampeana,Lavandina,1.000 cc,2024 - Febrero,853.3,2024,Febrero,202402.0
Pampeana,Jabón de tocador,125 g,2024 - Febrero,725.97,2024,Febrero,202402.0
Noreste,Pan francés,kg,2024 - Febrero,1341.48,2024,Febrero,202402.0
Noreste,Harina de trigo común,kg,2024 - Febrero,794.28,2024,Febrero,202402.0
Noreste,Arroz blanco simple,kg,2024 - Febrero,2415.45,2024,Febrero,202402.0
Noreste,Fideos secos tipo guisero,500 g,2024 - Febrero,1040.22,2024,Febrero,202402.0
Noreste,Carne picada común,kg,2024 - Febrero,3684.81,2024,Febrero,202402.0
Noreste,Pollo entero,kg,2024 - Febrero,2011.32,2024,Febrero,202402.0
Noreste,Aceite de girasol,"1,5 litros",2024 - Febrero,3316.17,2024,Febrero,202402.0
Noreste,Leche fresca entera sachet,Litro,2024 - Febrero,1018.96,2024,Febrero,202402.0
Noreste,Huevos de gallina,Docena,2024 - Febrero,1611.16,2024,Febrero,202402.0
Noreste,Papa,kg,2024 - Febrero,744.34,2024,Febrero,202402.0
Noreste,Azúcar,kg,2024 - Febrero,1267.4,2024,Febrero,202402.0
Noreste,Detergente líquido,750 cc,2024 - Febrero,1231.77,2024,Febrero,202402.0
Noreste,Lavandina,1.000 cc,2024 - Febrero,914.46,2024,Febrero,202402.0
Noreste,Jabón de tocador,125 g,2024 - Febrero,720.04,2024,Febrero,202402.0
Noroeste,Pan francés,kg,2024 - Febrero,1383.41,2024,Febrero,202402.0
Noroeste,Harina de trigo común,kg,2024 - Febrero,779.89,2024,Febrero,202402.0
Noroeste,Arroz blanco simple,kg,2024 - Febrero,2127.38,2024,Febrero,202402.0
Noroeste,Fideos secos tipo guisero,500 g,2024 - Febrero,1020.95,2024,Febrero,202402.0
Noroeste,Carne picada común,kg,2024 - Febrero,4070.88,2024,Febrero,202402.0
Noroeste,Pollo entero,kg,2024 - Febrero,2104.72,2024,Febrero,202402.0
Noroeste,Aceite de girasol,"1,5 litros",2024 - Febrero,3151.1,2024,Febrero,202402.0
Noroeste,Leche fresca entera sachet,Litro,2024 - Febrero,982.02,2024,Febrero,202402.0
Noroeste,Huevos de gallina,Docena,2024 - Febrero,1709.66,2024,Febrero,202402.0
Noroeste,Papa,kg,2024 - Febrero,627.85,2024,Febrero,202402.0
Noroeste,Azúcar,kg,2024 - Febrero,1169.09,2024,Febrero,202402.0
Noroeste,Detergente líquido,750 cc,2024 - Febrero,1328.22,2024,Febrero,202402.0
Noroeste,Lavandina,1.000 cc,2024 - Febrero,898.96,2024,Febrero,202402.0
Noroeste,Jabón de tocador,125 g,2024 - Febrero,718.05,2024,Febrero,202402.0
Cuyo,Pan francés,kg,2024 - Febrero,1321.29,2024,Febrero,202402.0
Cuyo,Harina de trigo común,kg,2024 - Febrero,764.93,2024,Febrero,202402.0
Cuyo,Arroz blanco simple,kg,2024 - Febrero,2247.43,2024,Febrero,202402.0
Cuyo,Fideos secos tipo guisero,500 g,2024 - Febrero,1137.07,2024,Febrero,202402.0
Cuyo,Carne picada común,kg,2024 - Febrero,3716.65,2024,Febrero,202402.0
Cuyo,Pollo entero,kg,2024 - Febrero,2341.62,2024,Febrero,202402.0
Cuyo,Aceite de girasol,"1,5 litros",2024 - Febrero,2857.68,2024,Febrero,202402.0
Cuyo,Leche fresca entera sachet,Litro,2024 - Febrero,1092.26,2024,Febrero,202402.0
Cuyo,Huevos de gallina,Docena,2024 - Febrero,1946.5,2024,Febrero,202402.0
Cuyo,Papa,kg,2024 - Febrero,716.24,2024,Febrero,202402.0
Cuyo,Azúcar,kg,2024 - Febrero,1265.43,2024,Febrero,202402.0
Cuyo,Detergente líquido,750 cc,2024 - Febrero,1303.34,2024,Febrero,202402.0
Cuyo,Lavandina,1.000 cc,2024 - Febrero,843.81,2024,Febrero,202402.0
Cuyo,Jabón de tocador,125 g,2024 - Febrero,740.71,2024,Febrero,202402.0
Patagonia,Pan francés,kg,2024 - Febrero,1823.36,2024,Febrero,202402.0
Patagonia,Harina de trigo común,kg,2024 - Febrero,870.68,2024,Febrero,202402.0
Patagonia,Arroz blanco simple,kg,2024 - Febrero,3078.94,2024,Febrero,202402.0
Patagonia,Fideos secos tipo guisero,500 g,2024 - Febrero,1311.59,2024,Febrero,202402.0
Patagonia,Carne picada común,kg,2024 - Febrero,5351.1,2024,Febrero,202402.0
Patagonia,Pollo entero,kg,2024 - Febrero,2214.3,2024,Febrero,202402.0
Patagonia,Aceite de girasol,"1,5 litros",2024 - Febrero,2979.33,2024,Febrero,202402.0
Patagonia,Leche fresca entera sachet,Litro,2024 - Febrero,1137.33,2024,Febrero,202402.0
Patagonia,Huevos de gallina,Docena,2024 - Febrero,2289.14,2024,Febrero,202402.0
Patagonia,Papa,kg,2024 - Febrero,999.78,2024,Febrero,202402.0
Patagonia,Azúcar,kg,2024 - Febrero,1529.32,2024,Febrero,202402.0
Patagonia,Detergente líquido,750 cc,2024 - Febrero,1822.87,2024,Febrero,202402.0
Patagonia,Lavandina,1.000 cc,2024 - Febrero,912.36,2024,Febrero,202402.0
Patagonia,Jabón de tocador,125 g,2024 - Febrero,817.54,2024,Febrero,202402.0
GBA,Pan francés,kg,2024 - Marzo,2214.07,2024,Marzo,202403.0
GBA,Harina de trigo común,kg,2024 - Marzo,818.97,2024,Marzo,202403.0
GBA,Arroz blanco simple,kg,2024 - Marzo,2445.35,2024,Marzo,202403.0
GBA,Fideos secos tipo guisero,500 g,2024 - Marzo,1304.62,2024,Marzo,202403.0
GBA,Carne picada común,kg,2024 - Marzo,4193.13,2024,Marzo,202403.0
GBA,Pollo entero,kg,2024 - Marzo,2370.27,2024,Marzo,202403.0
GBA,Aceite de girasol,"1,5 litros",2024 - Marzo,2979.43,2024,Marzo,202403.0
GBA,Leche fresca entera sachet,Litro,2024 - Marzo,1210.72,2024,Marzo,202403.0
GBA,Huevos de gallina,Docena,2024 - Marzo,2407.0,2024,Marzo,202403.0
GBA,Papa,kg,2024 - Marzo,748.7,2024,Marzo,202403.0
GBA,Azúcar,kg,2024 - Marzo,1216.28,2024,Marzo,202403.0
GBA,Detergente líquido,750 cc,2024 - Marzo,1317.75,2024,Marzo,202403.0
GBA,Lavandina,1.000 cc,2024 - Marzo,936.61,2024,Marzo,202403.0
GBA,Jabón de tocador,125 g,2024 - Marzo,707.67,2024,Marzo,202403.0
Pampeana,Pan francés,kg,2024 - Marzo,1751.83,2024,Marzo,202403.0
Pampeana,Harina de trigo común,kg,2024 - Marzo,859.77,2024,Marzo,202403.0
Pampeana,Arroz blanco simple,kg,2024 - Marzo,2577.4,2024,Marzo,202403.0
Pampeana,Fideos secos tipo guisero,500 g,2024 - Marzo,1334.65,2024,Marzo,202403.0
Pampeana,Carne picada común,kg,2024 - Marzo,4387.78,2024,Marzo,202403.0
Pampeana,Pollo entero,kg,2024 - Marzo,2477.87,2024,Marzo,202403.0
Pampeana,Aceite de girasol,"1,5 litros",2024 - Marzo,3235.54,2024,Marzo,202403.0
Pampeana,Leche fresca entera sachet,Litro,2024 - Marzo,1183.92,2024,Marzo,202403.0
Pampeana,Huevos de gallina,Docena,2024 - Marzo,2250.25,2024,Marzo,202403.0
Pampeana,Papa,kg,2024 - Marzo,753.41,2024,Marzo,202403.0
Pampeana,Azúcar,kg,2024 - Marzo,1320.87,2024,Marzo,202403.0
Pampeana,Detergente líquido,750 cc,2024 - Marzo,1458.62,2024,Marzo,202403.0
Pampeana,Lavandina,1.000 cc,2024 - Marzo,949.3,2024,Marzo,202403.0
Pampeana,Jabón de tocador,125 g,2024 - Marzo,765.52,2024,Marzo,202403.0
Noreste,Pan francés,kg,2024 - Marzo,1437.55,2024,Marzo,202403.0
Noreste,Harina de trigo común,kg,2024 - Marzo,830.18,2024,Marzo,202403.0
Noreste,Arroz blanco simple,kg,2024 - Marzo,2597.94,2024,Marzo,202403.0
Noreste,Fideos secos tipo guisero,500 g,2024 - Marzo,1103.07,2024,Marzo,202403.0
Noreste,Carne picada común,kg,2024 - Marzo,3888.17,2024,Marzo,202403.0
Noreste,Pollo entero,kg,2024 - Marzo,2234.43,2024,Marzo,202403.0
Noreste,Aceite de girasol,"1,5 litros",2024 - Marzo,3305.35,2024,Marzo,202403.0
Noreste,Leche fresca entera sachet,Litro,2024 - Marzo,1183.22,2024,Marzo,202403.0
Noreste,Huevos de gallina,Docena,2024 - Marzo,2003.9,2024,Marzo,202403.0
Noreste,Papa,kg,2024 - Marzo,713.93,2024,Marzo,202403.0
Noreste,Azúcar,kg,2024 - Marzo,1207.84,2024,Marzo,202403.0
Noreste,Detergente líquido,750 cc,2024 - Marzo,1341.54,2024,Marzo,202403.0
Noreste,Lavandina,1.000 cc,2024 - Marzo,974.8,2024,Marzo,202403.0
Noreste,Jabón de tocador,125 g,2024 - Marzo,768.13,2024,Marzo,202403.0
Noroeste,Pan francés,kg,2024 - Marzo,1489.46,2024,Marzo,202403.0
Noroeste,Harina de trigo común,kg,2024 - Marzo,793.42,2024,Marzo,202403.0
Noroeste,Arroz blanco simple,kg,2024 - Marzo,2258.23,2024,Marzo,202403.0
Noroeste,Fideos secos tipo guisero,500 g,2024 - Marzo,1060.82,2024,Marzo,202403.0
Noroeste,Carne picada común,kg,2024 - Marzo,4448.28,2024,Marzo,202403.0
Noroeste,Pollo entero,kg,2024 - Marzo,2334.62,2024,Marzo,202403.0
Noroeste,Aceite de girasol,"1,5 litros",2024 - Marzo,3250.71,2024,Marzo,202403.0
Noroeste,Leche fresca entera sachet,Litro,2024 - Marzo,1107.31,2024,Marzo,202403.0
Noroeste,Huevos de gallina,Docena,2024 - Marzo,1984.23,2024,Marzo,202403.0
Noroeste,Papa,kg,2024 - Marzo,608.84,2024,Marzo,202403.0
Noroeste,Azúcar,kg,2024 - Marzo,1133.05,2024,Marzo,202403.0
Noroeste,Detergente líquido,750 cc,2024 - Marzo,1464.56,2024,Marzo,202403.0
Noroeste,Lavandina,1.000 cc,2024 - Marzo,967.54,2024,Marzo,202403.0
Noroeste,Jabón de tocador,125 g,2024 - Marzo,759.96,2024,Marzo,202403.0
Cuyo,Pan francés,kg,2024 - Marzo,1426.77,2024,Marzo,202403.0
Cuyo,Harina de trigo común,kg,2024 - Marzo,800.88,2024,Marzo,202403.0
Cuyo,Arroz blanco simple,kg,2024 - Marzo,2351.07,2024,Marzo,202403.0
Cuyo,Fideos secos tipo guisero,500 g,2024 - Marzo,1226.33,2024,Marzo,202403.0
Cuyo,Carne picada común,kg,2024 - Marzo,4054.62,2024,Marzo,202403.0
Cuyo,Pollo entero,kg,2024 - Marzo,2629.96,2024,Marzo,202403.0
Cuyo,Aceite de girasol,"1,5 litros",2024 - Marzo,2978.47,2024,Marzo,202403.0
Cuyo,Leche fresca entera sachet,Litro,2024 - Marzo,1276.44,2024,Marzo,202403.0
Cuyo,Huevos de gallina,Docena,2024 - Marzo,2305.27,2024,Marzo,202403.0
Cuyo,Papa,kg,2024 - Marzo,710.85,2024,Marzo,202403.0
Cuyo,Azúcar,kg,2024 - Marzo,1217.77,2024,Marzo,202403.0
Cuyo,Detergente líquido,750 cc,2024 - Marzo,1476.97,2024,Marzo,202403.0
Cuyo,Lavandina,1.000 cc,2024 - Marzo,917.28,2024,Marzo,202403.0
Cuyo,Jabón de tocador,125 g,2024 - Marzo,762.81,2024,Marzo,202403.0
Patagonia,Pan francés,kg,2024 - Marzo,2021.08,2024,Marzo,202403.0
Patagonia,Harina de trigo común,kg,2024 - Marzo,974.56,2024,Marzo,202403.0
Patagonia,Arroz blanco simple,kg,2024 - Marzo,3191.26,2024,Marzo,202403.0
Patagonia,Fideos secos tipo guisero,500 g,2024 - Marzo,1433.28,2024,Marzo,202403.0
Patagonia,Carne picada común,kg,2024 - Marzo,5797.99,2024,Marzo,202403.0
Patagonia,Pollo entero,kg,2024 - Marzo,2558.56,2024,Marzo,202403.0
Patagonia,Aceite de girasol,"1,5 litros",2024 - Marzo,3183.86,2024,Marzo,202403.0
Patagonia,Leche fresca entera sachet,Litro,2024 - Marzo,1328.89,2024,Marzo,202403.0
Patagonia,Huevos de gallina,Docena,2024 - Marzo,2664.36,2024,Marzo,202403.0
Patagonia,Papa,kg,2024 - Marzo,1037.45,2024,Marzo,202403.0
Patagonia,Azúcar,kg,2024 - Marzo,1541.32,2024,Marzo,202403.0
Patagonia,Detergente líquido,750 cc,2024 - Marzo,2000.47,2024,Marzo,202403.0
Patagonia,Lavandina,1.000 cc,2024 - Marzo,991.71,2024,Marzo,202403.0
Patagonia,Jabón de tocador,125 g,2024 - Marzo,844.65,2024,Marzo,202403.0
GBA,Pan francés,kg,2024 - Abril,2376.84,2024,Abril,202404.0
GBA,Harina de trigo común,kg,2024 - Abril,816.97,2024,Abril,202404.0
GBA,Arroz blanco simple,kg,2024 - Abril,2422.83,2024,Abril,202404.0
GBA,Fideos secos tipo guisero,500 g,2024 - Abril,1359.24,2024,Abril,202404.0
GBA,Carne picada común,kg,2024 - Abril,4441.39,2024,Abril,202404.0
GBA,Pollo entero,kg,2024 - Abril,2564.95,2024,Abril,202404.0
GBA,Aceite de girasol,"1,5 litros",2024 - Abril,2969.19,2024,Abril,202404.0
GBA,Leche fresca entera sachet,Litro,2024 - Abril,1276.28,2024,Abril,202404.0
GBA,Huevos de gallina,Docena,2024 - Abril,2559.83,2024,Abril,202404.0
GBA,Papa,kg,2024 - Abril,734.05,2024,Abril,202404.0
GBA,Azúcar,kg,2024 - Abril,1185.14,2024,Abril,202404.0
GBA,Detergente líquido,750 cc,2024 - Abril,1370.91,2024,Abril,202404.0
GBA,Lavandina,1.000 cc,2024 - Abril,984.42,2024,Abril,202404.0
GBA,Jabón de tocador,125 g,2024 - Abril,752.27,2024,Abril,202404.0
Pampeana,Pan francés,kg,2024 - Abril,1833.75,2024,Abril,202404.0
Pampeana,Harina de trigo común,kg,2024 - Abril,867.47,2024,Abril,202404.0
Pampeana,Arroz blanco simple,kg,2024 - Abril,2716.51,2024,Abril,202404.0
Pampeana,Fideos secos tipo guisero,500 g,2024 - Abril,1353.93,2024,Abril,202404.0
Pampeana,Carne picada común,kg,2024 - Abril,4666.75,2024,Abril,202404.0
Pampeana,Pollo entero,kg,2024 - Abril,2701.62,2024,Abril,202404.0
Pampeana,Aceite de girasol,"1,5 litros",2024 - Abril,3238.54,2024,Abril,202404.0
Pampeana,Leche fresca entera sachet,Litro,2024 - Abril,1301.28,2024,Abril,202404.0
Pampeana,Huevos de gallina,Docena,2024 - Abril,2433.98,2024,Abril,202404.0
Pampeana,Papa,kg,2024 - Abril,730.82,2024,Abril,202404.0
Pampeana,Azúcar,kg,2024 - Abril,1257.49,2024,Abril,202404.0
Pampeana,Detergente líquido,750 cc,2024 - Abril,1520.06,2024,Abril,202404.0
Pampeana,Lavandina,1.000 cc,2024 - Abril,985.03,2024,Abril,202404.0
Pampeana,Jabón de tocador,125 g,2024 - Abril,802.22,2024,Abril,202404.0
Noreste,Pan francés,kg,2024 - Abril,1502.34,2024,Abril,202404.0
Noreste,Harina de trigo común,kg,2024 - Abril,855.25,2024,Abril,202404.0
Noreste,Arroz blanco simple,kg,2024 - Abril,2654.09,2024,Abril,202404.0
Noreste,Fideos secos tipo guisero,500 g,2024 - Abril,1100.25,2024,Abril,202404.0
Noreste,Carne picada común,kg,2024 - Abril,4011.98,2024,Abril,202404.0
Noreste,Pollo entero,kg,2024 - Abril,2363.45,2024,Abril,202404.0
Noreste,Aceite de girasol,"1,5 litros",2024 - Abril,3281.58,2024,Abril,202404.0
Noreste,Leche fresca entera sachet,Litro,2024 - Abril,1281.48,2024,Abril,202404.0
Noreste,Huevos de gallina,Docena,2024 - Abril,2254.2,2024,Abril,202404.0
Noreste,Papa,kg,2024 - Abril,684.91,2024,Abril,202404.0
Noreste,Azúcar,kg,2024 - Abril,1166.83,2024,Abril,202404.0
Noreste,Detergente líquido,750 cc,2024 - Abril,1427.4,2024,Abril,202404.0
Noreste,Lavandina,1.000 cc,2024 - Abril,1035.47,2024,Abril,202404.0
Noreste,Jabón de tocador,125 g,2024 - Abril,768.58,2024,Abril,202404.0
Noroeste,Pan francés,kg,2024 - Abril,1546.9,2024,Abril,202404.0
Noroeste,Harina de trigo común,kg,2024 - Abril,798.44,2024,Abril,202404.0
Noroeste,Arroz blanco simple,kg,2024 - Abril,2264.15,2024,Abril,202404.0
Noroeste,Fideos secos tipo guisero,500 g,2024 - Abril,1096.29,2024,Abril,202404.0
Noroeste,Carne picada común,kg,2024 - Abril,4655.37,2024,Abril,202404.0
Noroeste,Pollo entero,kg,2024 - Abril,2561.7,2024,Abril,202404.0
Noroeste,Aceite de girasol,"1,5 litros",2024 - Abril,3222.81,2024,Abril,202404.0
Noroeste,Leche fresca entera sachet,Litro,2024 - Abril,1250.42,2024,Abril,202404.0
Noroeste,Huevos de gallina,Docena,2024 - Abril,2214.08,2024,Abril,202404.0
Noroeste,Papa,kg,2024 - Abril,589.94,2024,Abril,202404.0
Noroeste,Azúcar,kg,2024 - Abril,1064.41,2024,Abril,202404.0
Noroeste,Detergente líquido,750 cc,2024 - Abril,1496.45,2024,Abril,202404.0
Noroeste,Lavandina,1.000 cc,2024 - Abril,995.24,2024,Abril,202404.0
Noroeste,Jabón de tocador,125 g,2024 - Abril,775.33,2024,Abril,202404.0
Cuyo,Pan francés,kg,2024 - Abril,1452.02,2024,Abril,202404.0
Cuyo,Harina de trigo común,kg,2024 - Abril,780.58,2024,Abril,202404.0
Cuyo,Arroz blanco simple,kg,2024 - Abril,2395.14,2024,Abril,202404.0
Cuyo,Fideos secos tipo guisero,500 g,2024 - Abril,1216.36,2024,Abril,202404.0
Cuyo,Carne picada común,kg,2024 - Abril,4335.33,2024,Abril,202404.0
Cuyo,Pollo entero,kg,2024 - Abril,2729.36,2024,Abril,202404.0
Cuyo,Aceite de girasol,"1,5 litros",2024 - Abril,2950.47,2024,Abril,202404.0
Cuyo,Leche fresca entera sachet,Litro,2024 - Abril,1375.4,2024,Abril,202404.0
Cuyo,Huevos de gallina,Docena,2024 - Abril,2473.61,2024,Abril,202404.0
Cuyo,Papa,kg,2024 - Abril,708.39,2024,Abril,202404.0
Cuyo,Azúcar,kg,2024 - Abril,1166.37,2024,Abril,202404.0
Cuyo,Detergente líquido,750 cc,2024 - Abril,1447.55,2024,Abril,202404.0
Cuyo,Lavandina,1.000 cc,2024 - Abril,978.17,2024,Abril,202404.0
Cuyo,Jabón de tocador,125 g,2024 - Abril,780.55,2024,Abril,202404.0
Patagonia,Pan francés,kg,2024 - Abril,2129.43,2024,Abril,202404.0
Patagonia,Harina de trigo común,kg,2024 - Abril,1004.54,2024,Abril,202404.0
Patagonia,Arroz blanco simple,kg,2024 - Abril,3213.41,2024,Abril,202404.0
Patagonia,Fideos secos tipo guisero,500 g,2024 - Abril,1481.02,2024,Abril,202404.0
Patagonia,Carne picada común,kg,2024 - Abril,5563.47,2024,Abril,202404.0
Patagonia,Pollo entero,kg,2024 - Abril,2713.77,2024,Abril,202404.0
Patagonia,Aceite de girasol,"1,5 litros",2024 - Abril,3174.0,2024,Abril,202404.0
Patagonia,Leche fresca entera sachet,Litro,2024 - Abril,1405.65,2024,Abril,202404.0
Patagonia,Huevos de gallina,Docena,2024 - Abril,2916.08,2024,Abril,202404.0
Patagonia,Papa,kg,2024 - Abril,1028.05,2024,Abril,202404.0
Patagonia,Azúcar,kg,2024 - Abril,1507.44,2024,Abril,202404.0
Patagonia,Detergente líquido,750 cc,2024 - Abril,2316.4,2024,Abril,202404.0
